,Unnamed: 0,Work_Year,Experience_Level,Employment_Type,Job_Title,Salary,Salary_Currency,Remote_Ratio,Company_Size
348,362,2024,Senior-Level,Full-Time,Data Scientist,240000,USD,100,Medium
349,363,2024,Senior-Level,Full-Time,Data Scientist,220000,USD,100,Medium
350,366,2024,Executive-Level,Full-Time,Data Science,300000,USD,100,Medium
351,367,2024,Executive-Level,Full-Time,Data Science,220000,USD,100,Medium
352,370,2024,Entry-Level,Full-Time,Data Analyst,170000,USD,100,Medium
353,371,2024,Entry-Level,Full-Time,Data Analyst,150000,USD,100,Medium
354,372,2024,Senior-Level,Full-Time,Data Analyst,150000,USD,0,Medium
355,373,2024,Senior-Level,Full-Time,Data Analyst,120000,USD,0,Medium
356,374,2024,Senior-Level,Full-Time,Data Scientist,247300,USD,0,Medium
357,375,2024,Senior-Level,Full-Time,Data Scientist,139800,USD,0,Medium
358,376,2024,Executive-Level,Full-Time,Data Engineer,220000,USD,100,Medium
359,377,2024,Executive-Level,Full-Time,Data Engineer,210000,USD,100,Medium
360,378,2024,Entry-Level,Full-Time,Research Analyst,116000,USD,100,Medium
361,379,2024,Entry-Level,Full-Time,Research Analyst,79000,USD,100,Medium
362,380,2024,Mid-Level,Full-Time,Data Scientist,130000,USD,0,Medium
363,381,2024,Mid-Level,Full-Time,Data Scientist,117000,USD,0,Medium
364,382,2024,Mid-Level,Full-Time,Data Scientist,172200,USD,0,Medium
365,383,2024,Mid-Level,Full-Time,Data Scientist,131200,USD,0,Medium
366,384,2024,Senior-Level,Full-Time,Research Scientist,210000,USD,0,Medium
367,385,2024,Senior-Level,Full-Time,Research Scientist,151800,USD,0,Medium
368,386,2024,Mid-Level,Full-Time,Data Engineer,133000,USD,0,Medium
369,387,2024,Mid-Level,Full-Time,Data Engineer,58300,USD,0,Medium
370,388,2024,Mid-Level,Full-Time,Research Scientist,359400,USD,100,Medium
371,389,2024,Mid-Level,Full-Time,Research Scientist,239600,USD,100,Medium
372,390,2024,Entry-Level,Full-Time,BI Analyst,80000,USD,0,Medium
373,391,2024,Entry-Level,Full-Time,BI Analyst,70000,USD,0,Medium
374,392,2024,Senior-Level,Full-Time,Data Science,324100,USD,0,Large
375,393,2024,Senior-Level,Full-Time,Data Science,166700,USD,0,Large
376,394,2024,Mid-Level,Full-Time,Data Engineer,100000,USD,0,Medium
377,395,2024,Mid-Level,Full-Time,Data Engineer,80000,USD,0,Medium
378,396,2024,Senior-Level,Full-Time,Data Analyst,85000,USD,0,Medium
379,397,2024,Senior-Level,Full-Time,Data Analyst,75000,USD,0,Medium
380,398,2024,Senior-Level,Full-Time,Data Scientist,243800,USD,100,Medium
381,399,2024,Senior-Level,Full-Time,Data Scientist,144200,USD,100,Medium
382,400,2024,Senior-Level,Full-Time,Machine Learning Engineer,220000,USD,0,Medium
383,401,2024,Senior-Level,Full-Time,Machine Learning Engineer,200000,USD,0,Medium
384,402,2024,Senior-Level,Full-Time,AI Architect,289000,USD,100,Large
385,403,2024,Mid-Level,Full-Time,Business Intelligence Developer,77826,USD,100,Medium
386,404,2024,Mid-Level,Full-Time,Business Intelligence Developer,59300,USD,100,Medium
387,405,2024,Mid-Level,Full-Time,Data Scientist,166000,USD,0,Medium
388,406,2024,Mid-Level,Full-Time,Data Scientist,73100,USD,0,Medium
389,407,2024,Mid-Level,Full-Time,Research Engineer,151500,USD,0,Medium
390,408,2024,Mid-Level,Full-Time,Research Engineer,101000,USD,0,Medium
391,409,2024,Senior-Level,Full-Time,Machine Learning Engineer,182000,USD,0,Medium
392,410,2024,Senior-Level,Full-Time,Machine Learning Engineer,164000,USD,0,Medium
393,411,2024,Senior-Level,Full-Time,Analytics Engineer,132100,USD,100,Medium
394,412,2024,Senior-Level,Full-Time,Analytics Engineer,96700,USD,100,Medium
395,413,2024,Mid-Level,Full-Time,Data Manager,98500,USD,100,Medium
396,414,2024,Mid-Level,Full-Time,Data Manager,71500,USD,100,Medium
397,415,2024,Senior-Level,Full-Time,Machine Learning Engineer,200800,USD,0,Medium
398,416,2024,Senior-Level,Full-Time,Machine Learning Engineer,107800,USD,0,Medium
399,417,2024,Entry-Level,Full-Time,Data Analyst,106100,USD,0,Medium
400,418,2024,Entry-Level,Full-Time,Data Analyst,74300,USD,0,Medium
401,419,2024,Senior-Level,Full-Time,Data Analyst,153900,USD,0,Medium
402,420,2024,Senior-Level,Full-Time,Data Analyst,112715,USD,0,Medium
403,421,2024,Senior-Level,Full-Time,Analytics Engineer,105000,USD,0,Medium
404,422,2024,Senior-Level,Full-Time,Analytics Engineer,94200,USD,0,Medium
405,423,2024,Mid-Level,Full-Time,Data Product Manager,171000,USD,100,Medium
406,424,2024,Mid-Level,Full-Time,Data Product Manager,136000,USD,100,Medium
407,425,2024,Senior-Level,Full-Time,Machine Learning Engineer,221000,USD,0,Medium
408,426,2024,Senior-Level,Full-Time,Machine Learning Engineer,185000,USD,0,Medium
409,427,2024,Entry-Level,Full-Time,Data Analyst,92700,USD,100,Medium
410,428,2024,Entry-Level,Full-Time,Data Analyst,64900,USD,100,Medium
411,429,2024,Mid-Level,Full-Time,Data Engineer,126600,USD,0,Medium
412,430,2024,Mid-Level,Full-Time,Data Engineer,80800,USD,0,Medium
413,431,2024,Senior-Level,Full-Time,Data Scientist,164845,USD,0,Medium
414,432,2024,Senior-Level,Full-Time,Data Scientist,119887,USD,0,Medium
415,433,2024,Entry-Level,Full-Time,Data Analyst,93000,USD,0,Medium
416,434,2024,Entry-Level,Full-Time,Data Analyst,87000,USD,0,Medium
417,435,2024,Mid-Level,Full-Time,Data Analyst,103500,USD,0,Medium
418,436,2024,Mid-Level,Full-Time,Data Analyst,65600,USD,0,Medium
419,437,2024,Mid-Level,Full-Time,Business Intelligence Engineer,165600,USD,0,Large
420,438,2024,Mid-Level,Full-Time,Business Intelligence Engineer,65800,USD,0,Large
421,439,2024,Senior-Level,Full-Time,Data Scientist,164000,USD,100,Medium
422,440,2024,Senior-Level,Full-Time,Data Scientist,152000,USD,100,Medium
423,441,2024,Senior-Level,Full-Time,Applied Scientist,250000,USD,100,Medium
424,442,2024,Senior-Level,Full-Time,Applied Scientist,180000,USD,100,Medium
425,443,2024,Mid-Level,Full-Time,Machine Learning Engineer,202000,USD,0,Medium
426,444,2024,Mid-Level,Full-Time,Machine Learning Engineer,137000,USD,0,Medium
427,445,2024,Senior-Level,Full-Time,Machine Learning Scientist,204600,USD,0,Medium
428,446,2024,Senior-Level,Full-Time,Machine Learning Scientist,84500,USD,0,Medium
429,447,2024,Senior-Level,Full-Time,Research Engineer,190000,USD,0,Medium
430,448,2024,Senior-Level,Full-Time,Research Engineer,151500,USD,0,Medium
431,449,2024,Mid-Level,Full-Time,Data Science,81762,USD,0,Medium
432,450,2024,Mid-Level,Full-Time,Data Science,69183,USD,0,Medium
433,451,2024,Senior-Level,Full-Time,Data Scientist,168800,USD,0,Medium
434,452,2024,Senior-Level,Full-Time,Data Scientist,93800,USD,0,Medium
435,453,2024,Mid-Level,Full-Time,Data Scientist,132567,USD,0,Medium
436,454,2024,Mid-Level,Full-Time,Data Scientist,96412,USD,0,Medium
437,455,2024,Senior-Level,Full-Time,Machine Learning Engineer,309000,USD,0,Medium
438,456,2024,Senior-Level,Full-Time,Machine Learning Engineer,142000,USD,0,Medium
439,457,2024,Senior-Level,Full-Time,Research Engineer,333500,USD,0,Medium
440,458,2024,Senior-Level,Full-Time,Research Engineer,156000,USD,0,Medium
441,459,2024,Senior-Level,Full-Time,Data Scientist,266875,USD,0,Medium
442,460,2024,Senior-Level,Full-Time,Data Scientist,128250,USD,0,Medium
443,461,2024,Senior-Level,Full-Time,Data Engineer,191311,USD,100,Medium
444,462,2024,Senior-Level,Full-Time,Data Engineer,166358,USD,100,Medium
445,463,2024,Senior-Level,Full-Time,Data Scientist,218500,USD,100,Medium
446,464,2024,Senior-Level,Full-Time,Data Scientist,190000,USD,100,Medium
447,465,2024,Mid-Level,Full-Time,Data Specialist,70000,USD,0,Medium
448,466,2024,Mid-Level,Full-Time,Data Specialist,60000,USD,0,Medium
449,469,2024,Senior-Level,Full-Time,Analytics Engineer,179000,USD,0,Medium
450,470,2024,Senior-Level,Full-Time,Analytics Engineer,152000,USD,0,Medium
451,471,2024,Senior-Level,Full-Time,Machine Learning Engineer,235680,USD,0,Medium
452,472,2024,Senior-Level,Full-Time,Machine Learning Engineer,153040,USD,0,Medium
453,473,2024,Entry-Level,Full-Time,Data Analyst,140000,USD,0,Medium
454,475,2024,Mid-Level,Full-Time,Data Analyst,187000,USD,0,Medium
455,476,2024,Mid-Level,Full-Time,Data Analyst,153000,USD,0,Medium
456,477,2024,Mid-Level,Full-Time,Data Engineer,185000,USD,0,Large
457,478,2024,Mid-Level,Full-Time,Data Engineer,81000,USD,0,Large
458,479,2024,Senior-Level,Full-Time,Machine Learning Engineer,290000,USD,0,Medium
459,480,2024,Senior-Level,Full-Time,Machine Learning Engineer,203000,USD,0,Medium
460,481,2024,Senior-Level,Full-Time,AI Engineer,142352,USD,0,Medium
461,482,2024,Senior-Level,Full-Time,AI Engineer,95325,USD,0,Medium
462,485,2024,Senior-Level,Full-Time,Data Scientist,190000,USD,0,Medium
463,486,2024,Senior-Level,Full-Time,Data Scientist,158500,USD,0,Medium
464,487,2024,Mid-Level,Full-Time,Data Scientist,240000,USD,0,Medium
465,488,2024,Mid-Level,Full-Time,Data Scientist,180000,USD,0,Medium
466,489,2024,Entry-Level,Contract,AI Research Scientist,86144,USD,0,Large
467,490,2024,Executive-Level,Full-Time,Data Science Director,103373,USD,100,Large
468,492,2024,Senior-Level,Full-Time,Data Engineer,130500,USD,0,Medium
469,493,2024,Senior-Level,Full-Time,Data Engineer,96000,USD,0,Medium
470,496,2024,Mid-Level,Full-Time,Machine Learning Engineer,62894,USD,0,Medium
471,497,2024,Mid-Level,Full-Time,Machine Learning Engineer,50315,USD,0,Medium
472,498,2024,Senior-Level,Full-Time,Data Analyst,234000,USD,0,Medium
473,499,2024,Senior-Level,Full-Time,Data Analyst,146000,USD,0,Medium
474,500,2024,Senior-Level,Full-Time,Data Engineer,125787,USD,0,Medium
475,502,2024,Senior-Level,Full-Time,Data Scientist,63316,USD,0,Medium
476,503,2024,Senior-Level,Full-Time,Data Scientist,45226,USD,0,Medium
477,504,2024,Senior-Level,Full-Time,Data Engineer,105000,USD,100,Medium
478,505,2024,Senior-Level,Full-Time,Data Engineer,95000,USD,100,Medium
479,506,2024,Entry-Level,Full-Time,Data Analyst,60500,USD,0,Medium
480,507,2024,Entry-Level,Full-Time,Data Analyst,40300,USD,0,Medium
481,508,2024,Mid-Level,Full-Time,Data Analyst,160000,USD,0,Medium
482,509,2024,Mid-Level,Full-Time,Data Analyst,95000,USD,0,Medium
483,510,2024,Entry-Level,Full-Time,Data Engineer,152500,USD,0,Medium
484,511,2024,Entry-Level,Full-Time,Data Engineer,138200,USD,0,Medium
485,512,2024,Senior-Level,Full-Time,Research Scientist,164300,USD,0,Medium
486,513,2024,Senior-Level,Full-Time,Research Scientist,104000,USD,0,Medium
487,514,2024,Senior-Level,Full-Time,Data Analyst,163700,USD,0,Medium
488,515,2024,Senior-Level,Full-Time,Data Analyst,109100,USD,0,Medium
489,520,2024,Mid-Level,Full-Time,Data Engineer,115000,USD,100,Medium
490,521,2024,Mid-Level,Full-Time,Data Engineer,95000,USD,100,Medium
491,522,2024,Senior-Level,Full-Time,Analytics Engineer,230000,USD,0,Medium
492,523,2024,Senior-Level,Full-Time,Analytics Engineer,170000,USD,0,Medium
493,524,2024,Senior-Level,Full-Time,Analytics Engineer,250000,USD,100,Medium
494,525,2024,Senior-Level,Full-Time,Analytics Engineer,180700,USD,100,Medium
495,526,2024,Senior-Level,Full-Time,Analytics Engineer,136675,USD,100,Medium
496,527,2024,Senior-Level,Full-Time,Analytics Engineer,111648,USD,100,Medium
497,528,2024,Senior-Level,Full-Time,Data Engineer,81762,USD,0,Medium
498,530,2024,Senior-Level,Full-Time,Machine Learning Engineer,254000,USD,0,Medium
499,532,2024,Senior-Level,Full-Time,Data Scientist,161000,USD,0,Medium
500,533,2024,Senior-Level,Full-Time,Data Scientist,133200,USD,0,Medium
501,534,2024,Mid-Level,Full-Time,Data Engineer,106919,USD,0,Medium
502,536,2024,Entry-Level,Full-Time,Research Engineer,160000,USD,0,Medium
503,537,2024,Entry-Level,Full-Time,Research Engineer,140000,USD,0,Medium
504,540,2024,Senior-Level,Full-Time,Analytics Engineer,190000,USD,100,Medium
505,541,2024,Senior-Level,Full-Time,Analytics Engineer,136000,USD,100,Medium
506,542,2024,Mid-Level,Full-Time,Data Strategist,134400,USD,0,Medium
507,543,2024,Mid-Level,Full-Time,Data Strategist,100000,USD,0,Medium
508,544,2024,Mid-Level,Full-Time,Data Engineer,246000,USD,100,Medium
509,545,2024,Mid-Level,Full-Time,Data Engineer,170000,USD,100,Medium
510,546,2024,Entry-Level,Full-Time,Research Analyst,198000,USD,100,Medium
511,547,2024,Entry-Level,Full-Time,Research Analyst,115000,USD,100,Medium
512,548,2024,Mid-Level,Full-Time,Data Scientist,150000,USD,100,Medium
513,549,2024,Mid-Level,Full-Time,Data Scientist,103000,USD,100,Medium
514,551,2024,Senior-Level,Full-Time,Data Scientist,160000,USD,0,Medium
515,555,2024,Senior-Level,Full-Time,Data Analyst,79000,USD,0,Medium
516,556,2024,Mid-Level,Full-Time,Analytics Engineer,100000,USD,100,Medium
517,557,2024,Mid-Level,Full-Time,Analytics Engineer,75000,USD,100,Medium
518,558,2024,Senior-Level,Full-Time,Data Scientist,205000,USD,0,Medium
519,560,2024,Senior-Level,Full-Time,Data Engineer,331640,USD,0,Medium
520,561,2024,Senior-Level,Full-Time,Data Engineer,283780,USD,0,Medium
521,564,2024,Mid-Level,Full-Time,Big Data Developer,117000,USD,0,Large
522,565,2024,Entry-Level,Full-Time,Business Intelligence Analyst,99000,USD,0,Medium
523,566,2024,Entry-Level,Full-Time,Business Intelligence Analyst,72000,USD,0,Medium
524,567,2024,Mid-Level,Full-Time,Data Manager,77000,USD,0,Medium
525,568,2024,Mid-Level,Full-Time,Data Manager,49900,USD,0,Medium
526,570,2024,Mid-Level,Full-Time,Data Analyst,70000,USD,0,Medium
527,571,2024,Mid-Level,Full-Time,Data Scientist,203500,USD,100,Medium
528,572,2024,Mid-Level,Full-Time,Data Scientist,133000,USD,100,Medium
529,573,2024,Senior-Level,Full-Time,Data Engineer,104000,USD,0,Medium
530,574,2024,Senior-Level,Full-Time,Data Engineer,80000,USD,0,Medium
531,575,2024,Mid-Level,Full-Time,Data Analyst,134400,USD,0,Medium
532,576,2024,Mid-Level,Full-Time,Data Analyst,100000,USD,0,Medium
533,577,2024,Entry-Level,Full-Time,Data Scientist,33711,USD,0,Medium
534,579,2024,Senior-Level,Full-Time,Data Scientist,81762,USD,100,Medium
535,580,2024,Senior-Level,Full-Time,Data Scientist,56604,USD,100,Medium
536,581,2024,Entry-Level,Full-Time,Data Analyst,64500,USD,0,Medium
537,582,2024,Entry-Level,Full-Time,Data Analyst,51500,USD,0,Medium
538,583,2024,Senior-Level,Full-Time,Machine Learning Engineer,240200,USD,100,Medium
539,584,2024,Senior-Level,Full-Time,Machine Learning Engineer,102900,USD,100,Medium
540,585,2024,Mid-Level,Full-Time,Data Analyst,195600,USD,100,Medium
541,586,2024,Mid-Level,Full-Time,Data Analyst,165500,USD,100,Medium
542,587,2024,Senior-Level,Full-Time,Data Analyst,180400,USD,0,Medium
543,588,2024,Senior-Level,Full-Time,Data Analyst,138800,USD,0,Medium
544,589,2024,Senior-Level,Full-Time,Data Scientist,180000,USD,0,Medium
545,590,2024,Senior-Level,Full-Time,Data Scientist,139000,USD,0,Medium
546,591,2024,Senior-Level,Full-Time,Data Science Consultant,112000,USD,0,Medium
547,592,2024,Senior-Level,Full-Time,Data Science Consultant,109000,USD,0,Medium
548,593,2024,Senior-Level,Full-Time,Data Scientist,147670,USD,0,Medium
549,594,2024,Senior-Level,Full-Time,Data Scientist,118136,USD,0,Medium
550,595,2024,Senior-Level,Full-Time,Data Architect,164000,USD,0,Medium
551,596,2024,Senior-Level,Full-Time,Data Architect,117000,USD,0,Medium
552,597,2024,Senior-Level,Full-Time,BI Developer,42000,USD,0,Medium
553,598,2024,Senior-Level,Full-Time,BI Developer,21600,USD,0,Medium
554,599,2024,Senior-Level,Full-Time,Data Scientist,154000,USD,0,Medium
555,600,2024,Senior-Level,Full-Time,Data Scientist,81536,USD,0,Medium
556,603,2024,Entry-Level,Full-Time,Data Analyst,28931,USD,0,Medium
557,605,2024,Senior-Level,Full-Time,Data Engineer,198000,USD,100,Medium
558,606,2024,Senior-Level,Full-Time,Data Engineer,143000,USD,100,Medium
559,607,2024,Senior-Level,Full-Time,Machine Learning Engineer,340000,USD,0,Medium
560,608,2024,Senior-Level,Full-Time,Machine Learning Engineer,212000,USD,0,Medium
561,609,2024,Senior-Level,Full-Time,Machine Learning Scientist,230000,USD,0,Medium
562,610,2024,Senior-Level,Full-Time,Machine Learning Scientist,170000,USD,0,Medium
563,611,2024,Entry-Level,Full-Time,Quantitative Research Analyst,51000,USD,0,Medium
564,612,2024,Senior-Level,Full-Time,Lead Machine Learning Engineer,75376,USD,50,Large
565,613,2024,Entry-Level,Full-Time,ML Engineer,27000,USD,0,Small
566,615,2024,Entry-Level,Full-Time,Machine Learning Research Engineer,77878,USD,50,Medium
567,616,2024,Senior-Level,Full-Time,Business Intelligence Engineer,108500,USD,100,Medium
568,617,2024,Senior-Level,Full-Time,Business Intelligence Engineer,78800,USD,100,Medium
569,618,2024,Mid-Level,Full-Time,Data Infrastructure Engineer,385000,USD,0,Medium
570,619,2024,Mid-Level,Full-Time,Data Infrastructure Engineer,200000,USD,0,Medium
571,622,2024,Mid-Level,Full-Time,Data Scientist,198000,USD,0,Medium
572,623,2024,Mid-Level,Full-Time,Data Scientist,140000,USD,0,Medium
573,624,2023,Senior-Level,Full-Time,AI Engineer,46848,USD,0,Medium
574,625,2024,Entry-Level,Full-Time,Machine Learning Engineer,130400,USD,0,Medium
575,626,2024,Entry-Level,Full-Time,Machine Learning Engineer,74500,USD,0,Medium
576,627,2024,Senior-Level,Full-Time,Data Architect,212000,USD,0,Medium
577,628,2024,Senior-Level,Full-Time,Data Architect,93400,USD,0,Medium
578,629,2024,Mid-Level,Full-Time,Business Intelligence Analyst,142000,USD,0,Medium
579,630,2024,Mid-Level,Full-Time,Business Intelligence Analyst,91300,USD,0,Medium
580,631,2024,Senior-Level,Full-Time,Data Analytics Lead,166000,USD,0,Medium
581,632,2024,Senior-Level,Full-Time,Data Analytics Lead,73100,USD,0,Medium
582,633,2024,Entry-Level,Full-Time,Data Scientist,133000,USD,0,Medium
583,634,2024,Entry-Level,Full-Time,Data Scientist,58400,USD,0,Medium
584,635,2024,Senior-Level,Full-Time,Data Scientist,204600,USD,0,Medium
585,636,2024,Senior-Level,Full-Time,Data Scientist,84500,USD,0,Medium
586,637,2024,Mid-Level,Full-Time,Data Scientist,176000,USD,0,Medium
587,638,2024,Mid-Level,Full-Time,Data Scientist,72700,USD,0,Medium
588,639,2024,Entry-Level,Full-Time,Data Analyst,92000,USD,100,Medium
589,640,2024,Entry-Level,Full-Time,Data Analyst,65000,USD,100,Medium
590,641,2024,Senior-Level,Full-Time,Data Engineer,231000,USD,100,Medium
591,642,2024,Senior-Level,Full-Time,Data Engineer,141000,USD,100,Medium
592,643,2024,Senior-Level,Full-Time,Data Scientist,162819,USD,100,Medium
593,644,2024,Senior-Level,Full-Time,Data Scientist,95776,USD,100,Medium
594,647,2024,Mid-Level,Full-Time,Data Engineer,138278,USD,0,Medium
595,648,2024,Mid-Level,Full-Time,Data Engineer,86424,USD,0,Medium
596,649,2024,Senior-Level,Full-Time,Analytics Engineer,130500,USD,0,Medium
597,650,2024,Senior-Level,Full-Time,Analytics Engineer,96000,USD,0,Medium
598,651,2024,Senior-Level,Full-Time,Data Architect,175000,USD,0,Medium
599,653,2024,Mid-Level,Full-Time,Data Engineer,122100,USD,0,Medium
600,654,2024,Mid-Level,Full-Time,Data Engineer,75500,USD,0,Medium
601,655,2024,Mid-Level,Full-Time,Data Product Manager,250000,USD,0,Medium
602,656,2024,Mid-Level,Full-Time,Data Product Manager,200000,USD,0,Medium
603,657,2024,Mid-Level,Full-Time,Business Intelligence Manager,117000,USD,0,Medium
604,658,2024,Mid-Level,Full-Time,Business Intelligence Manager,99600,USD,0,Medium
605,659,2024,Entry-Level,Full-Time,Data Engineer,162240,USD,0,Medium
606,660,2024,Entry-Level,Full-Time,Data Engineer,47840,USD,0,Medium
607,661,2024,Mid-Level,Full-Time,Data Scientist,231250,USD,0,Medium
608,662,2024,Mid-Level,Full-Time,Data Scientist,111000,USD,0,Medium
609,665,2024,Mid-Level,Full-Time,Data Analytics Manager,128000,USD,0,Medium
610,666,2024,Mid-Level,Full-Time,Data Analytics Manager,81500,USD,0,Medium
611,667,2024,Senior-Level,Full-Time,Data Scientist,202800,USD,0,Medium
612,668,2024,Senior-Level,Full-Time,Data Scientist,115000,USD,0,Medium
613,669,2024,Entry-Level,Full-Time,Data Analyst,65000,USD,0,Medium
614,670,2024,Entry-Level,Full-Time,Data Analyst,55751,USD,0,Medium
615,671,2024,Senior-Level,Full-Time,Data Architect,165000,USD,100,Medium
616,672,2024,Senior-Level,Full-Time,Data Architect,150000,USD,100,Medium
617,673,2024,Senior-Level,Full-Time,AI Architect,257250,USD,100,Medium
618,674,2024,Senior-Level,Full-Time,AI Architect,99750,USD,100,Medium
619,675,2024,Senior-Level,Full-Time,Data Architect,169767,USD,0,Medium
